image,ground_truth
images/ApacheTrail/04280.jpg,"[0.315584, 0.334304, 0.35011200000000003]"
images/ApacheTrail/04290.jpg,"[0.316035, 0.334326, 0.3496389999999999]"
images/ApacheTrail/04300.jpg,"[0.314715, 0.334088, 0.3511969999999999]"
images/ApacheTrail/04310.jpg,"[0.31242, 0.33382, 0.3537600000000001]"
images/ApacheTrail/04330.jpg,"[0.31563, 0.33357, 0.35079999999999995]"
images/ApacheTrail/04350.jpg,"[0.317034, 0.333647, 0.34931899999999994]"
images/ApacheTrail/04370.jpg,"[0.32136, 0.333965, 0.344675]"
images/ApacheTrail/04380.jpg,"[0.321311, 0.333912, 0.344777]"
images/ApacheTrail/04390.jpg,"[0.321157, 0.333702, 0.345141]"
images/ApacheTrail/04400.jpg,"[0.320794, 0.33391, 0.345296]"
images/ApacheTrail/04410.jpg,"[0.32125, 0.333735, 0.34501499999999996]"
images/ApacheTrail/04420.jpg,"[0.320206, 0.334122, 0.34567200000000003]"
images/ApacheTrail/04430.jpg,"[0.320857, 0.333872, 0.34527100000000005]"
images/ApacheTrail/04440.jpg,"[0.30942, 0.335316, 0.35526399999999997]"
images/ApacheTrail/04460.jpg,"[0.3077, 0.334371, 0.35792900000000005]"
images/ApacheTrail/04500.jpg,"[0.306543, 0.334844, 0.358613]"
images/ApacheTrail/04510.jpg,"[0.309569, 0.333932, 0.356499]"
images/ApacheTrail/04520.jpg,"[0.306753, 0.333279, 0.35996799999999995]"
images/ApacheTrail/04530.jpg,"[0.311052, 0.33366, 0.355288]"
images/ApacheTrail/04540.jpg,"[0.30985, 0.332986, 0.35716400000000004]"
images/ApacheTrail/04550.jpg,"[0.308915, 0.333498, 0.35758699999999993]"
images/ApacheTrail/04580.jpg,"[0.308119, 0.332849, 0.35903199999999996]"
images/ApacheTrail/04600.jpg,"[0.309246, 0.332583, 0.35817099999999996]"
images/ApacheTrail/04620.jpg,"[0.3067, 0.333285, 0.36001500000000003]"
images/ApacheTrail/04630.jpg,"[0.312509, 0.332624, 0.3548670000000001]"
images/ApacheTrail/04700.jpg,"[0.313055, 0.331643, 0.3553019999999999]"
images/ApacheTrail/04820.jpg,"[0.32781, 0.322342, 0.34984800000000005]"
images/ApacheTrail/04830.jpg,"[0.323594, 0.322685, 0.35372100000000006]"
images/ApacheTrail/04840.jpg,"[0.325887, 0.32281, 0.351303]"
images/ApacheTrail/04900.jpg,"[0.314756, 0.334408, 0.350836]"
images/ApacheTrail/04950.jpg,"[0.319091, 0.334677, 0.346232]"
images/ApacheTrail/04960.jpg,"[0.323831, 0.334303, 0.341866]"
images/ApacheTrail/04970.jpg,"[0.32401, 0.334566, 0.341424]"
images/ApacheTrail/04980.jpg,"[0.324222, 0.334308, 0.34147]"
images/ApacheTrail/04990.jpg,"[0.323925, 0.3342, 0.341875]"
images/ApacheTrail/05000.jpg,"[0.324312, 0.334256, 0.34143200000000007]"
images/ApacheTrail/05010.jpg,"[0.324236, 0.334146, 0.34161800000000003]"
images/ApacheTrail/05020.jpg,"[0.324451, 0.334044, 0.34150499999999995]"
images/ApacheTrail/05030.jpg,"[0.324424, 0.334284, 0.34129199999999993]"
images/ApacheTrail/05040.jpg,"[0.324569, 0.33413, 0.341301]"
images/ApacheTrail/05050.jpg,"[0.324624, 0.333991, 0.341385]"
images/ApacheTrail/05060.jpg,"[0.323946, 0.33425, 0.34180399999999994]"
images/ApacheTrail/05070.jpg,"[0.324341, 0.334125, 0.341534]"
images/ApacheTrail/05080.jpg,"[0.324281, 0.33418, 0.341539]"
images/ApacheTrail/05090.jpg,"[0.324096, 0.334028, 0.34187600000000007]"
images/ApacheTrail/05100.jpg,"[0.323645, 0.3343, 0.34205500000000005]"
images/ApacheTrail/05110.jpg,"[0.323602, 0.3342, 0.34219800000000006]"
images/ApacheTrail/05120.jpg,"[0.323456, 0.334387, 0.34215700000000004]"
images/ApacheTrail/05130.jpg,"[0.323407, 0.334229, 0.342364]"
images/ApacheTrail/05140.jpg,"[0.323576, 0.334041, 0.34238300000000005]"
images/ApacheTrail/05150.jpg,"[0.32348, 0.333876, 0.342644]"
images/ApacheTrail/05160.jpg,"[0.323305, 0.333985, 0.34271000000000007]"
images/ApacheTrail/05170.jpg,"[0.32385, 0.333643, 0.342507]"
images/ApacheTrail/05180.jpg,"[0.323297, 0.333901, 0.34280200000000005]"
images/ApacheTrail/05190.jpg,"[0.323485, 0.334052, 0.34246299999999996]"
images/ApacheTrail/05200.jpg,"[0.323162, 0.333944, 0.34289400000000003]"
images/ApacheTrail/05210.jpg,"[0.323319, 0.334104, 0.34257699999999996]"
images/ApacheTrail/05220.jpg,"[0.323177, 0.334074, 0.34274899999999997]"
images/ApacheTrail/05230.jpg,"[0.323608, 0.33428, 0.34211199999999997]"
images/ApacheTrail/05240.jpg,"[0.32409, 0.334455, 0.341455]"
images/ApacheTrail/05250.jpg,"[0.324235, 0.334507, 0.34125799999999995]"
images/ApacheTrail/05260.jpg,"[0.324513, 0.334476, 0.34101099999999995]"
images/ApacheTrail/05270.jpg,"[0.324868, 0.334431, 0.3407010000000001]"
images/ApacheTrail/05280.jpg,"[0.324766, 0.334149, 0.341085]"
images/ApacheTrail/05290.jpg,"[0.324474, 0.334288, 0.3412380000000001]"
images/ApacheTrail/05300.jpg,"[0.32436, 0.334218, 0.341422]"
images/ApacheTrail/05310.jpg,"[0.323938, 0.334448, 0.3416139999999999]"
images/ApacheTrail/05320.jpg,"[0.323525, 0.333865, 0.3426099999999999]"
images/ApacheTrail/05330.jpg,"[0.324357, 0.333712, 0.341931]"
images/ApacheTrail/05340.jpg,"[0.323944, 0.333708, 0.342348]"
images/ApacheTrail/05350.jpg,"[0.324451, 0.333655, 0.341894]"
images/ApacheTrail/05360.jpg,"[0.323286, 0.333724, 0.34299]"
images/ApacheTrail/05370.jpg,"[0.323786, 0.33389, 0.34232399999999996]"
images/ApacheTrail/05380.jpg,"[0.323901, 0.333534, 0.342565]"
images/ApacheTrail/05400.jpg,"[0.323686, 0.333798, 0.3425160000000001]"
images/ApacheTrail/05410.jpg,"[0.323499, 0.334049, 0.34245200000000003]"
images/ApacheTrail/05420.jpg,"[0.32359, 0.333962, 0.342448]"
images/ApacheTrail/05430.jpg,"[0.323588, 0.333987, 0.34242500000000003]"
images/ApacheTrail/05440.jpg,"[0.32381, 0.334008, 0.34218200000000004]"
images/ApacheTrail/05450.jpg,"[0.323415, 0.334081, 0.342504]"
images/ApacheTrail/05460.jpg,"[0.324317, 0.333689, 0.341994]"
images/ApacheTrail/05470.jpg,"[0.323879, 0.333953, 0.34216799999999997]"
images/ApacheTrail/05480.jpg,"[0.323866, 0.333739, 0.342395]"
images/ApacheTrail/05490.jpg,"[0.323383, 0.333599, 0.34301800000000005]"
images/ApacheTrail/05500.jpg,"[0.323013, 0.333934, 0.343053]"
images/ApacheTrail/05510.jpg,"[0.323354, 0.333844, 0.3428020000000001]"
images/ApacheTrail/05520.jpg,"[0.322284, 0.333628, 0.344088]"
images/ApacheTrail/05530.jpg,"[0.322385, 0.333663, 0.3439520000000001]"
images/ApacheTrail/05560.jpg,"[0.321549, 0.333822, 0.344629]"
images/ApacheTrail/05570.jpg,"[0.321722, 0.333349, 0.34492899999999993]"
images/ApacheTrail/05590.jpg,"[0.323491, 0.334081, 0.342428]"
images/ApacheTrail/05600.jpg,"[0.323301, 0.333811, 0.3428879999999999]"
images/ApacheTrail/05610.jpg,"[0.323044, 0.33386, 0.343096]"
images/ApacheTrail/05620.jpg,"[0.322749, 0.333913, 0.34333800000000003]"
images/ApacheTrail/05630.jpg,"[0.322982, 0.333523, 0.343495]"
images/ApacheTrail/05640.jpg,"[0.322923, 0.333883, 0.34319399999999994]"
images/ApacheTrail/05650.jpg,"[0.322685, 0.334107, 0.343208]"
images/ApacheTrail/05660.jpg,"[0.323206, 0.33413, 0.342664]"
images/ApacheTrail/05670.jpg,"[0.323466, 0.333843, 0.34269099999999997]"
images/ApacheTrail/05680.jpg,"[0.323955, 0.333911, 0.342134]"
images/ApacheTrail/05690.jpg,"[0.323601, 0.333819, 0.34258]"
images/ApacheTrail/05700.jpg,"[0.324007, 0.333619, 0.34237400000000007]"
images/ApacheTrail/05710.jpg,"[0.323877, 0.333648, 0.34247500000000003]"
images/ApacheTrail/05720.jpg,"[0.323977, 0.333615, 0.34240800000000005]"
images/ApacheTrail/05730.jpg,"[0.323768, 0.33389, 0.3423419999999999]"
images/ApacheTrail/05740.jpg,"[0.323746, 0.333745, 0.342509]"
images/ApacheTrail/05750.jpg,"[0.322794, 0.33364, 0.343566]"
images/ApacheTrail/05760.jpg,"[0.322393, 0.333694, 0.3439130000000001]"
images/ApacheTrail/05770.jpg,"[0.322296, 0.333441, 0.344263]"
images/ApacheTrail/05780.jpg,"[0.322603, 0.333575, 0.343822]"
images/ApacheTrail/05790.jpg,"[0.321757, 0.333783, 0.34445999999999993]"
images/ApacheTrail/05800.jpg,"[0.322103, 0.333574, 0.344323]"
images/ApacheTrail/05810.jpg,"[0.322309, 0.333655, 0.34403600000000006]"
images/ApacheTrail/05820.jpg,"[0.323241, 0.333104, 0.343655]"
images/ApacheTrail/05830.jpg,"[0.324031, 0.333081, 0.342888]"
images/ApacheTrail/05840.jpg,"[0.325159, 0.332963, 0.341878]"
images/ApacheTrail/05850.jpg,"[0.325428, 0.332956, 0.341616]"
images/ApacheTrail/05860.jpg,"[0.325303, 0.33286, 0.341837]"
images/ApacheTrail/05870.jpg,"[0.3253, 0.333115, 0.3415850000000001]"
images/ApacheTrail/05880.jpg,"[0.325399, 0.333174, 0.341427]"
images/ApacheTrail/05890.jpg,"[0.325049, 0.333343, 0.3416080000000001]"
images/ApacheTrail/05900.jpg,"[0.324397, 0.333318, 0.34228499999999995]"
images/ApacheTrail/05910.jpg,"[0.324295, 0.33364, 0.342065]"
images/ApacheTrail/05920.jpg,"[0.324435, 0.333756, 0.341809]"
images/ApacheTrail/05930.jpg,"[0.325632, 0.333148, 0.3412200000000001]"
images/ApacheTrail/05940.jpg,"[0.32637, 0.333218, 0.34041199999999994]"
images/ApacheTrail/05950.jpg,"[0.327537, 0.333161, 0.33930200000000005]"
images/ApacheTrail/05960.jpg,"[0.327687, 0.332589, 0.3397239999999999]"
images/ApacheTrail/05970.jpg,"[0.328737, 0.332799, 0.33846399999999993]"
images/ApacheTrail/05980.jpg,"[0.328295, 0.332929, 0.338776]"
images/ApacheTrail/05990.jpg,"[0.328172, 0.332734, 0.339094]"
images/ApacheTrail/06000.jpg,"[0.328301, 0.333188, 0.33851100000000006]"
images/ApacheTrail/06010.jpg,"[0.329135, 0.332698, 0.33816700000000005]"
images/ApacheTrail/06020.jpg,"[0.328366, 0.332826, 0.33880800000000005]"
images/ApacheTrail/06030.jpg,"[0.329259, 0.332727, 0.33801400000000004]"
images/ApacheTrail/06040.jpg,"[0.328328, 0.332851, 0.33882100000000004]"
images/ApacheTrail/06050.jpg,"[0.328454, 0.332802, 0.338744]"
images/ApacheTrail/06060.jpg,"[0.328333, 0.33304, 0.338627]"
images/ApacheTrail/06070.jpg,"[0.328603, 0.33302, 0.33837700000000004]"
images/ApacheTrail/06080.jpg,"[0.328982, 0.33284, 0.338178]"
images/ApacheTrail/06090.jpg,"[0.328641, 0.332798, 0.33856100000000006]"
images/ApacheTrail/06100.jpg,"[0.32838, 0.332714, 0.338906]"
images/ApacheTrail/06110.jpg,"[0.328283, 0.332983, 0.33873400000000004]"
images/ApacheTrail/06120.jpg,"[0.327947, 0.332978, 0.339075]"
images/ApacheTrail/06130.jpg,"[0.327886, 0.332884, 0.33923]"
images/ApacheTrail/06140.jpg,"[0.327493, 0.333124, 0.339383]"
images/ApacheTrail/06150.jpg,"[0.327472, 0.333416, 0.339112]"
images/ApacheTrail/06160.jpg,"[0.327382, 0.333005, 0.33961299999999994]"
images/ApacheTrail/06170.jpg,"[0.327294, 0.33304, 0.339666]"
images/ApacheTrail/06180.jpg,"[0.327411, 0.333023, 0.339566]"
images/ApacheTrail/06190.jpg,"[0.327811, 0.332924, 0.3392649999999999]"
images/ApacheTrail/06200.jpg,"[0.327491, 0.332765, 0.33974400000000005]"
images/ApacheTrail/06210.jpg,"[0.326267, 0.333035, 0.340698]"
images/ApacheTrail/06220.jpg,"[0.325287, 0.332945, 0.341768]"
images/ApacheTrail/06230.jpg,"[0.324372, 0.333002, 0.342626]"
images/ApacheTrail/06240.jpg,"[0.323018, 0.332982, 0.344]"
images/ApacheTrail/06250.jpg,"[0.322731, 0.332961, 0.344308]"
images/ApacheTrail/06260.jpg,"[0.323035, 0.33295, 0.344015]"
images/ApacheTrail/06270.jpg,"[0.323483, 0.334162, 0.342355]"
images/ApacheTrail/06280.jpg,"[0.323824, 0.333975, 0.342201]"
images/ApacheTrail/06290.jpg,"[0.323769, 0.333884, 0.342347]"
images/ApacheTrail/06300.jpg,"[0.323956, 0.33419, 0.341854]"
images/ApacheTrail/06310.jpg,"[0.324236, 0.333975, 0.341789]"
images/ApacheTrail/06320.jpg,"[0.324092, 0.334157, 0.34175099999999997]"
images/ApacheTrail/06330.jpg,"[0.324022, 0.33401, 0.341968]"
images/ApacheTrail/06340.jpg,"[0.323897, 0.334064, 0.342039]"
images/ApacheTrail/06350.jpg,"[0.321669, 0.333988, 0.344343]"
images/ApacheTrail/06360.jpg,"[0.323147, 0.333961, 0.3428919999999999]"
images/ApacheTrail/06370.jpg,"[0.323654, 0.333793, 0.342553]"
images/ApacheTrail/06380.jpg,"[0.323804, 0.333761, 0.34243500000000004]"
images/ApacheTrail/06390.jpg,"[0.321956, 0.334006, 0.34403799999999995]"
images/ApacheTrail/06410.jpg,"[0.32374, 0.333256, 0.343004]"
images/ApacheTrail/06430.jpg,"[0.328554, 0.33191, 0.339536]"
images/ApacheTrail/06450.jpg,"[0.332607, 0.329031, 0.338362]"
images/ApacheTrail/06490.jpg,"[0.324766, 0.332705, 0.34252900000000003]"
images/ApacheTrail/06500.jpg,"[0.325964, 0.332682, 0.3413540000000001]"
images/ApacheTrail/06510.jpg,"[0.326937, 0.332235, 0.34082799999999996]"
images/ApacheTrail/06520.jpg,"[0.327637, 0.331544, 0.34081900000000004]"
images/ApacheTrail/06530.jpg,"[0.32791, 0.331861, 0.34022900000000006]"
images/ApacheTrail/06540.jpg,"[0.327465, 0.332098, 0.340437]"
images/ApacheTrail/06550.jpg,"[0.327677, 0.332178, 0.34014500000000003]"
images/ApacheTrail/06560.jpg,"[0.328169, 0.332534, 0.33929700000000007]"
images/ApacheTrail/06570.jpg,"[0.327653, 0.332104, 0.340243]"
images/ApacheTrail/06580.jpg,"[0.327252, 0.332645, 0.340103]"
images/ApacheTrail/06590.jpg,"[0.328766, 0.332698, 0.338536]"
images/ApacheTrail/06600.jpg,"[0.328403, 0.332697, 0.3389]"
images/ApacheTrail/06610.jpg,"[0.32811, 0.3327, 0.33919]"
images/ApacheTrail/06620.jpg,"[0.328132, 0.33285, 0.33901800000000004]"
images/ApacheTrail/06630.jpg,"[0.327747, 0.332713, 0.33954]"
images/ApacheTrail/06640.jpg,"[0.32893, 0.332438, 0.33863200000000004]"
images/ApacheTrail/06650.jpg,"[0.327649, 0.332857, 0.3394939999999999]"
images/ApacheTrail/06660.jpg,"[0.327601, 0.33286, 0.339539]"
images/ApacheTrail/06670.jpg,"[0.327858, 0.332645, 0.339497]"
images/ApacheTrail/06680.jpg,"[0.327608, 0.332599, 0.339793]"
images/ApacheTrail/06690.jpg,"[0.327445, 0.332939, 0.33961600000000003]"
images/ApacheTrail/06700.jpg,"[0.327155, 0.332881, 0.33996400000000004]"
images/ApacheTrail/06710.jpg,"[0.328259, 0.332766, 0.3389749999999999]"
images/ApacheTrail/06720.jpg,"[0.325762, 0.333179, 0.341059]"
images/ApacheTrail/06730.jpg,"[0.323749, 0.333148, 0.34310299999999994]"
images/ApacheTrail/06740.jpg,"[0.323058, 0.333209, 0.34373299999999996]"
images/ApacheTrail/06750.jpg,"[0.321982, 0.333111, 0.344907]"
images/ApacheTrail/06770.jpg,"[0.322111, 0.332836, 0.34505299999999994]"
images/ApacheTrail/06780.jpg,"[0.322551, 0.33315, 0.34429899999999997]"
images/ApacheTrail/06790.jpg,"[0.323457, 0.333159, 0.343384]"
images/ApacheTrail/06800.jpg,"[0.323862, 0.332979, 0.343159]"
images/ApacheTrail/06810.jpg,"[0.324176, 0.333222, 0.34260199999999996]"
images/ApacheTrail/06820.jpg,"[0.323601, 0.334974, 0.341425]"
images/ApacheTrail/06830.jpg,"[0.325103, 0.334462, 0.3404350000000001]"
images/ApacheTrail/06840.jpg,"[0.323879, 0.334627, 0.34149399999999996]"
images/ApacheTrail/06850.jpg,"[0.324533, 0.334251, 0.341216]"
images/ApacheTrail/06860.jpg,"[0.324488, 0.334052, 0.34146]"
images/ApacheTrail/06870.jpg,"[0.324668, 0.334083, 0.341249]"
images/ApacheTrail/06880.jpg,"[0.324523, 0.334167, 0.34131]"
images/ApacheTrail/06890.jpg,"[0.32434, 0.334115, 0.34154499999999993]"
images/ApacheTrail/06900.jpg,"[0.324758, 0.334133, 0.341109]"
images/ApacheTrail/06910.jpg,"[0.324015, 0.334254, 0.34173100000000006]"
images/ApacheTrail/06920.jpg,"[0.323262, 0.333802, 0.3429360000000001]"
images/ApacheTrail/06930.jpg,"[0.324043, 0.333164, 0.3427929999999999]"
images/ApacheTrail/06940.jpg,"[0.324312, 0.333043, 0.3426450000000001]"
images/ApacheTrail/06980.jpg,"[0.325074, 0.333479, 0.341447]"
images/ApacheTrail/07000.jpg,"[0.323825, 0.33371, 0.34246499999999996]"
images/ApacheTrail/07010.jpg,"[0.324745, 0.333929, 0.34132599999999996]"
images/ApacheTrail/07020.jpg,"[0.325018, 0.333984, 0.34099799999999997]"
images/ApacheTrail/07030.jpg,"[0.325209, 0.334176, 0.34061499999999995]"
images/ApacheTrail/07040.jpg,"[0.325229, 0.33411, 0.340661]"
images/ApacheTrail/07050.jpg,"[0.325123, 0.334471, 0.34040599999999993]"
images/ApacheTrail/07100.jpg,"[0.325682, 0.334112, 0.34020599999999995]"
images/ApacheTrail/07110.jpg,"[0.32563, 0.334171, 0.34019900000000003]"
images/ApacheTrail/07120.jpg,"[0.324862, 0.334272, 0.340866]"
images/ApacheTrail/07130.jpg,"[0.324846, 0.334135, 0.341019]"
images/ApacheTrail/07140.jpg,"[0.324533, 0.334448, 0.341019]"
images/ApacheTrail/07150.jpg,"[0.324613, 0.334249, 0.34113799999999994]"
images/ApacheTrail/07160.jpg,"[0.323764, 0.334365, 0.34187100000000004]"
images/ApacheTrail/07170.jpg,"[0.323174, 0.334577, 0.3422489999999999]"
images/ApacheTrail/07180.jpg,"[0.32303, 0.334524, 0.3424460000000001]"
images/ApacheTrail/07190.jpg,"[0.323221, 0.334146, 0.342633]"
images/ApacheTrail/07200.jpg,"[0.324478, 0.333691, 0.34183099999999994]"
images/ApacheTrail/07210.jpg,"[0.324541, 0.333013, 0.34244600000000003]"
images/ApacheTrail/07220.jpg,"[0.325003, 0.331979, 0.34301800000000005]"
images/ApacheTrail/07230.jpg,"[0.327053, 0.330179, 0.34276799999999996]"
images/ApacheTrail/07250.jpg,"[0.328377, 0.329507, 0.3421160000000001]"
images/ApacheTrail/07280.jpg,"[0.329579, 0.32965, 0.34077099999999994]"
images/ApacheTrail/07290.jpg,"[0.327305, 0.331995, 0.34070000000000006]"
images/ApacheTrail/07300.jpg,"[0.325888, 0.332895, 0.34121700000000005]"
images/ApacheTrail/07310.jpg,"[0.324957, 0.33279, 0.3422530000000001]"
images/ApacheTrail/07320.jpg,"[0.32471, 0.332961, 0.34232899999999994]"
images/ApacheTrail/07330.jpg,"[0.324608, 0.33337, 0.342022]"
images/ApacheTrail/07340.jpg,"[0.324544, 0.333391, 0.34206500000000006]"
images/ApacheTrail/07350.jpg,"[0.324268, 0.333135, 0.342597]"
images/ApacheTrail/07360.jpg,"[0.324548, 0.333105, 0.34234699999999996]"
images/ApacheTrail/07370.jpg,"[0.324895, 0.333071, 0.34203400000000006]"
images/ApacheTrail/07380.jpg,"[0.325666, 0.333277, 0.341057]"
images/ApacheTrail/07390.jpg,"[0.325838, 0.333177, 0.3409849999999999]"
images/ApacheTrail/07400.jpg,"[0.326288, 0.332497, 0.341215]"
images/ApacheTrail/07410.jpg,"[0.327443, 0.331789, 0.34076800000000007]"
images/ApacheTrail/07420.jpg,"[0.328539, 0.330442, 0.34101899999999996]"
images/ApacheTrail/07430.jpg,"[0.329457, 0.330192, 0.340351]"
images/ApacheTrail/07440.jpg,"[0.327016, 0.330376, 0.342608]"
images/ApacheTrail/07450.jpg,"[0.328148, 0.33113, 0.340722]"
images/ApacheTrail/07460.jpg,"[0.328169, 0.331216, 0.34061500000000006]"
images/ApacheTrail/07470.jpg,"[0.327046, 0.330979, 0.34197500000000003]"
images/ApacheTrail/07480.jpg,"[0.327034, 0.331881, 0.34108499999999997]"
images/ApacheTrail/07490.jpg,"[0.327461, 0.332334, 0.340205]"
images/ApacheTrail/07500.jpg,"[0.327225, 0.333466, 0.339309]"
images/ApacheTrail/07510.jpg,"[0.327089, 0.333538, 0.33937300000000004]"
images/ApacheTrail/07520.jpg,"[0.327118, 0.333924, 0.338958]"
images/ApacheTrail/07530.jpg,"[0.326829, 0.333855, 0.33931599999999995]"
images/ApacheTrail/07540.jpg,"[0.326338, 0.333043, 0.340619]"
images/ApacheTrail/07550.jpg,"[0.327323, 0.333696, 0.338981]"
images/ApacheTrail/07560.jpg,"[0.327128, 0.333563, 0.339309]"
images/ApacheTrail/07570.jpg,"[0.32738, 0.333204, 0.339416]"
images/ApacheTrail/07580.jpg,"[0.324938, 0.334523, 0.34053900000000004]"
images/ApacheTrail/07590.jpg,"[0.32454, 0.334462, 0.34099799999999997]"
images/ApacheTrail/07600.jpg,"[0.324503, 0.334696, 0.340801]"
images/ApacheTrail/07610.jpg,"[0.324654, 0.334441, 0.340905]"
images/ApacheTrail/07620.jpg,"[0.3245, 0.334404, 0.341096]"
images/ApacheTrail/07630.jpg,"[0.32533, 0.334191, 0.340479]"
images/ApacheTrail/07640.jpg,"[0.328272, 0.333874, 0.337854]"
images/ApacheTrail/07650.jpg,"[0.329891, 0.333882, 0.33622700000000005]"
images/ApacheTrail/07660.jpg,"[0.329582, 0.333996, 0.33642199999999994]"
images/ApacheTrail/07670.jpg,"[0.330371, 0.333761, 0.33586800000000006]"
images/ApacheTrail/07680.jpg,"[0.329832, 0.333889, 0.336279]"
images/ApacheTrail/07690.jpg,"[0.327095, 0.334028, 0.338877]"
images/ApacheTrail/07700.jpg,"[0.325924, 0.333827, 0.340249]"
images/ApacheTrail/07710.jpg,"[0.324744, 0.333835, 0.3414210000000001]"
images/ApacheTrail/07720.jpg,"[0.325231, 0.33445, 0.3403189999999999]"
images/ApacheTrail/07730.jpg,"[0.325266, 0.334723, 0.34001099999999995]"
images/ApacheTrail/07740.jpg,"[0.325285, 0.334603, 0.34011199999999997]"
images/ApacheTrail/07750.jpg,"[0.325325, 0.334691, 0.339984]"
images/ApacheTrail/07760.jpg,"[0.324969, 0.33458, 0.34045099999999995]"
images/ApacheTrail/07770.jpg,"[0.325365, 0.334727, 0.339908]"
images/ApacheTrail/07780.jpg,"[0.325133, 0.334878, 0.339989]"
images/ApacheTrail/07790.jpg,"[0.325143, 0.334811, 0.340046]"
images/ApacheTrail/07800.jpg,"[0.325813, 0.334902, 0.339285]"
images/ApacheTrail/07810.jpg,"[0.32517, 0.335096, 0.33973400000000004]"
images/ApacheTrail/07820.jpg,"[0.325219, 0.334602, 0.34017900000000006]"
images/ApacheTrail/07830.jpg,"[0.325248, 0.335201, 0.339551]"
images/ApacheTrail/07840.jpg,"[0.324658, 0.334917, 0.340425]"
images/ApacheTrail/07850.jpg,"[0.325104, 0.334777, 0.34011899999999995]"
images/ApacheTrail/07860.jpg,"[0.324899, 0.334854, 0.34024699999999997]"
images/ApacheTrail/07870.jpg,"[0.325258, 0.334526, 0.34021599999999996]"
images/ApacheTrail/07880.jpg,"[0.326903, 0.333681, 0.33941600000000005]"
images/ApacheTrail/07890.jpg,"[0.328095, 0.333227, 0.338678]"
images/ApacheTrail/07900.jpg,"[0.380099, 0.320678, 0.299223]"
images/ApacheTrail/07910.jpg,"[0.330962, 0.332395, 0.336643]"
images/ApacheTrail/07920.jpg,"[0.331747, 0.332551, 0.335702]"
images/ApacheTrail/07930.jpg,"[0.334512, 0.33236, 0.3331280000000001]"
images/ApacheTrail/07960.jpg,"[0.33083, 0.332566, 0.33660400000000007]"
images/ApacheTrail/07970.jpg,"[0.33083, 0.332566, 0.33660400000000007]"
images/ApacheTrail/07980.jpg,"[0.325801, 0.333723, 0.340476]"
images/ApacheTrail/07990.jpg,"[0.325413, 0.333633, 0.34095400000000003]"
images/ApacheTrail/08000.jpg,"[0.32591, 0.333945, 0.3401450000000001]"
images/ApacheTrail/08010.jpg,"[0.325127, 0.334368, 0.34050500000000006]"
images/ApacheTrail/08020.jpg,"[0.325304, 0.334313, 0.34038299999999994]"
images/ApacheTrail/08030.jpg,"[0.32629, 0.334038, 0.33967200000000003]"
images/ApacheTrail/08040.jpg,"[0.32593, 0.334509, 0.33956099999999995]"
images/ApacheTrail/08050.jpg,"[0.326133, 0.334633, 0.339234]"
images/ApacheTrail/08060.jpg,"[0.3252, 0.334645, 0.34015500000000004]"
